Time_s,Radiation_Classical,Radiation_Quantum,ThermalDrift_Classical,ThermalDrift_Quantum,Jitter_Classical,Jitter_Quantum,Maneuver_Disturbance,Micro_Impact,Total_Env_Classical,Total_Env_Quantum
0.864,0,0,0.00726906915509353,0.0110223812490657,0.00427795126044319,0.00286390071278914,0,0,0.0115470204155367,0.0138862819618549
0.865,0,0,0.00727785464517561,0.011035848531653,0.00215132193602439,-0.00274802274250471,0,0,0.0094291765812,0.00828782578914829
0.866,0,0,0.00728664085443311,0.0110493172897209,0.00413943638832075,0.00174323970805052,0,0,0.0114260772427539,0.0127925569977714
0.867,0,0,0.00729542778222883,0.0110627875225149,-0.000695010755198666,0.00086017861899064,0,0,0.00660041702703017,0.0119229661415055
0.868,0,0,0.00730421542792496,0.0110762592292798,0.00188845375525107,-0.00134786566818875,0,0,0.00919266918317604,0.00972839356109106
0.869,0,-2.68804110996524,0.00731300379088305,0.0110897324092596,0.00225262578117694,0.00113786051020896,0,0,0.00956562957205998,-2.67581351704577
0.87,0,0,0.00732179287046401,0.0111032070616975,0.00120630566383654,-0.00204961952791492,0,0,0.00852809853430056,0.00905358753378259
0.871,0,0,0.00733058266602817,0.0111166831858359,0.000395316462828868,8.83110270949125e-05,0,0,0.00772589912885704,0.0112049942129308
0.872,0,0,0.00733937317693522,0.0111301607809164,-0.00219444443733039,0.00170993349472323,0,0,0.00514492873960483,0.0128400942756396
0.873,0,0,0.0073481644025442,0.0111436398461798,0.00160363339619945,-0.00202838297193005,0,0,0.00895179779874365,0.0091152568742498
0.874,0,0,0.00735695634221358,0.0111571203808663,-0.00225384204514831,0.000541878824742312,0,0,0.00510311429706527,0.0116989992056086
0.875,0,0,0.00736574899530117,0.011170602384215,-0.000718952420141205,-0.0018836206221089,0,0,0.00664679657515996,0.00928698176210608
0.876,0,0,0.00737454236116417,0.0111840858554644,-0.000242225720876635,-0.00352808398975904,0,0,0.00713231664028754,0.0076560018657054
0.877,0,0,0.00738333643915918,0.0111975707938523,0.00160232286294685,-0.000913005225056834,0,0,0.00898565930210602,0.0102845655687955
0.878,0,0,0.00739213122864215,0.0112110571986155,-0.000102134484245687,0.00209047874343124,0,0,0.00728999674439646,0.0133015359420468
0.879,0,0,0.00740092672896843,0.0112245450689902,-0.00199804218309051,-0.00151303142059933,0,0,0.00540288454587792,0.0097115136483909
0.88,0,0,0.00740972293949275,0.0112380344042117,-0.000139002689315072,-0.00106048153416464,0,0,0.00727072025017768,0.0101775528700471
0.881,0,0,0.00741851985956922,0.0112515252035146,-0.000172286772458659,-0.00154701550424969,0,0,0.00724623308711056,0.00970450969926494
0.882,0,0,0.00742731748855132,0.0112650174661327,0.00121844239807645,0.00224806407007466,0,0,0.00864575988662777,0.0135130815362073
0.883,-0.321821847680562,0,0.00743611582579194,0.0112785111912989,-0.00155197534019711,0.000805474583039724,0,0,-0.315937707194968,0.0120839857743386
0.884,0,0,0.00744491487064332,0.0112920063782454,-0.00325463938776279,0.00224635159537606,0,0,0.00419027548288053,0.0135383579736215
0.885,0,0,0.00745371462245711,0.0113055030262037,0.00012251244897876,0.00227632284063034,0,0,0.00757622707143587,0.0135818258668341
0.886,0,0,0.00746251508058432,0.0113190011344045,-0.000762681979607022,-0.00259074770001712,0,0,0.0066998331009773,0.00872825343438738
0.887,0,0,0.00747131624437538,0.0113325007020776,-0.00163605424896548,-0.00104491872698868,0,0,0.0058352619954099,0.0102875819750889
0.888,0,0,0.00748011811318006,0.011346001728452,0.00348054877923058,-0.0012370486140929,0,0,0.0109606668924106,0.0101089531143591
0.889,0,0,0.00748892068634754,0.0113595042127561,-9.80760525220592e-05,0.00175518310049537,0,0,0.00739084463382548,0.0131146873132515
0.89,0,0,0.0074977239632264,0.0113730081542175,0.000844432458337569,-0.000745166687679857,0,0,0.00834215642156396,0.0106278414665376
0.891,0,0,0.00750652794316456,0.0113865135520628,-0.00106271496292308,0.00395015415055573,0,0,0.00644381298024149,0.0153366677026185
0.892,0,0,0.00751533262550937,0.011400020405518,-4.5931775206108e-05,-0.00185882762933106,0,0,0.00746940085030327,0.00954119277618692
0.893,0,0,0.00752413800960755,0.0114135287138083,0.00063680179686516,0.0055845035408944,0,0,0.00816093980647271,0.0169980322547027
0.894,0,0,0.00753294409480521,0.0114270384761581,0.000327922765644933,0.00114946153855646,0,0,0.00786086686045014,0.0125765000147145
0.895,0,0,0.00754175088044783,0.011440549691791,-0.00025787003717802,0.000750217737209307,0,0,0.00728388084326981,0.0121907674290003
0.896,0,0,0.0075505583658803,0.0114540623599298,-0.00215627033041921,-0.00415359838740025,0,0,0.00539428803546109,0.00730046397252957
0.897,0,0,0.00755936655044688,0.0114675764797967,-0.000470308174275426,0.00589425198334796,0,0,0.00708905837617146,0.0173618284631447
0.898,0,0,0.00756817543349125,0.0114810920506129,0.00112809605628082,-0.00101419675442454,0,0,0.00869627148977207,0.0104668952961884
0.899,0,0,0.00757698501435643,0.0114946090715989,0.00110409036822371,0.00346634823703869,0,0,0.00868107538258014,0.0149609573086376
0.9,0,0,0.00758579529238488,0.0115081275419745,0.00189688468787058,0.000551372417435711,0,0,0.00948267998025546,0.0120594999594102
0.901,0,0,0.0075946062669184,0.0115216474609586,-0.000248820429720329,0.00262489413305986,0,0,0.00734578583719808,0.0141465415940184
0.902,0,0,0.00760341793729823,0.0115351688277693,0.0021141377936578,0.000261512864796504,0,0,0.00971755573095603,0.0117966816925659
0.903,0,0,0.00761223030286496,0.0115486916416242,-0.000527251623925403,-0.002049109216733,0,0,0.00708497867893956,0.00949958242489119
0.904,0,0,0.00762104336295859,0.0115622159017397,-0.00273427466620185,-0.000901990624769901,0,0,0.00488676869675674,0.0106602252769698
0.905,0,0,0.0076298571169185,0.0115757416073318,-0.000261594639965492,0.00258237803659872,0,0,0.00736826247695301,0.0141581196439305
0.906,0,0,0.00763867156408348,0.0115892687576155,0.00159674604486345,0.00338398526841469,0,0,0.00923541760894694,0.0149732540260302
0.907,0,0,0.0076474867037917,0.0116027973518051,-0.00218409738192699,0.00138483058831022,0,0,0.00546338932186471,0.0129876279401154
0.908,0,0,0.00765630253538072,0.0116163273891142,-0.00355726493802916,0.00142256463095278,0,0,0.00409903759735156,0.013038892020067
0.909,0,0,0.00766511905818749,0.0116298588687554,-0.00347912238114741,-0.00275442677676837,0,0,0.00418599667704008,0.00887543209198705
0.91,0,0,0.00767393627154836,0.0116433917899408,-0.00202848168178489,0.0044759479035901,0,0,0.00564545458976348,0.0161193396935309
0.911,0,0,0.00768275417479909,0.0116569261518815,0.00103420074266001,0.00049356147011141,0,0,0.0087169549174591,0.0121504876219929
0.912,0,0,0.00769157276727479,0.011670461953788,0.000225353207590594,-0.00127218340141038,0,0,0.00791692597486539,0.0103982785523776
0.913,0,0,0.00770039204831001,0.0116839991948698,0.00304430072598552,0.00315605432563159,0,0,0.0107446927742955,0.0148400535205014
0.914,0,0,0.00770921201723866,0.011697537874336,0.00122480896284254,0.00794603089201781,0,0,0.0089340209800812,0.0196435687663538
0.915,0,0,0.00771803267339408,0.0117110779913945,-0.0014526274087723,-0.000908550484364161,0,0,0.00626540526462178,0.0108025275070303
0.916,0,0,0.00772685401610896,0.0117246195452527,-0.00180337564596565,-0.000995575872356023,0,0,0.00592347837014331,0.0107290436728967
0.917,0,0,0.00773567604471543,0.0117381625351172,-0.00178814579665255,0.00126176147906008,0,0,0.00594753024806288,0.0129999240141773
0.918,0,0,0.007744498758545,0.0117517069601937,0.000619108298631175,0.00219778181246437,0,0,0.00836360705717617,0.0139494887726581
0.919,0,1.23350851489965,0.00775332215692856,0.0117652528196873,0.000284925114448909,0.0034030349143323,0,0,0.00803824727137747,1.24867680263367
0.92,0,0,0.00776214623919642,0.0117788001128021,0.000565659071410493,-0.0035301142776478,0,0,0.00832780531060692,0.00824868583515432
0.921,0,0,0.00777097100467828,0.0117923488387417,0.000149853709814871,0.00291661689735193,0,0,0.00792082471449315,0.0147089657360936
0.922,0,0,0.00777979645270324,0.0118058989967088,-0.00165442580037741,0.00077732962954999,0,0,0.00612537065232583,0.0125832286262587
0.923,0,0,0.00778862258259978,0.0118194505859052,0.000162612646865488,-0.000744140401511782,0,0,0.00795123522946527,0.0110753101843934
0.924,0,0,0.00779744939369581,0.0118330036055321,0.000397072368164665,0.000103203520289184,0,0,0.00819452176186048,0.0119362071258213
0.925,0,0,0.00780627688531862,0.0118465580547899,0.000668082458574948,0.00148935031271257,0,0,0.00847435934389357,0.0133359083675025
0.926,0,0,0.00781510505679489,0.0118601139328782,-0.00110910367551718,0.000651088517818435,0,0,0.00670600138127771,0.0125112024506967
0.927,0,0,0.00782393390745073,0.0118736712389959,0.00086996422644567,-0.00135592676750658,0,0,0.0086938981338964,0.0105177444714894
0.928,0,0,0.00783276343661163,0.0118872299723411,-0.000829352201542077,-0.00958074478930552,0,0,0.00700341123506955,0.00230648518303555
0.929,0,0,0.00784159364360247,0.0119007901321109,-0.00203669215872216,0.00161838585377043,0,0,0.00580490148488031,0.0135191759858814
0.93,0,0,0.00785042452774755,0.0119143517175021,0.00173641729057114,0.0023250090915524,0,0,0.00958684181831869,0.0142393608090545
0.931,0,0,0.00785925608837057,0.0119279147277103,0.00112658494886612,0.000762879552946643,0,0,0.0089858410372367,0.0126907942806569
0.932,1.97629486234954,0,0.00786808832479464,0.0119414791619305,0.00116447011050497,-0.00219224747408729,0,0,1.98532742078484,0.00974923168784319
0.933,0,0,0.00787692123634223,0.011955045019357,0.00259344404807574,0.00232813602884653,0,0,0.010470365284418,0.0142831810482035
0.934,0,0,0.00788575482233527,0.0119686122991832,-0.00297318030124532,-0.000256254347181423,0,0,0.00491257452108994,0.0117123579520018
0.935,0,0,0.00789458908209505,0.0119821810006018,0.000313673738330501,0.000409477692686248,0,0,0.00820826282042555,0.0123916586932881
0.936,0,0,0.00790342401494228,0.0119957511228048,-0.00230306385182742,-0.00131177766351803,0,0,0.00560036016311486,0.0106839734592868
0.937,0,0,0.00791225962019709,0.0120093226649834,-0.00106543526869658,0.00203176353311166,0,0,0.00684682435150051,0.014041086198095
0.938,0,0,0.00792109589717898,0.0120228956263278,-0.00205567196776994,0.00309009433353642,0,0,0.00586542392940904,0.0151129899598642
0.939,0,0,0.00792993284520688,0.0120364700060278,0.00248402790037814,0.000638762439512822,0,0,0.010413960745585,0.0126752324455406
0.94,0,0,0.00793877046359912,0.0120500458032722,-0.000581100363369607,-0.00188558179501428,0,0,0.00735767010022951,0.010164464008258
0.941,0,0,0.00794760875167342,0.0120636230172492,0.000970542256488801,0.00100357466585885,0,0,0.00891815100816223,0.013067197683108
0.942,0,-4.18080764874712,0.00795644770874694,0.012077201647146,-0.000354930538177624,-0.000658381228112209,0,0,0.00760151717056932,-4.16938882832809
0.943,0,0,0.00796528733413621,0.0120907816921492,0.000852505844530524,0.00160300359112898,0,0,0.00881779317866674,0.0136937852832781
0.944,0,0,0.00797412762715719,0.0121043631514446,0.0036679818577202,0.0011732900963784,0,0,0.0116421094848774,0.013277653247823
0.945,0,-0.21925845562063,0.00798296858712524,0.0121179460242173,-0.000565857108027243,-0.000250518759432819,0,0,0.007417111479098,-0.207391028355845
0.946,0,0,0.00799181021335512,0.0121315303096515,0.00425478176482889,-0.00087402150481304,0,0,0.012246591978184,0.0112575088048385
0.947,0,0,0.00800065250516101,0.0121451160069308,-0.00107074788823929,0.00203226912762313,0,0,0.00692990461692172,0.014177385134554
0.948,0,0,0.00800949546185649,0.0121587031152379,-0.000119782320454377,0.00147402662704906,0,0,0.00788971314140212,0.013632729742287
0.949,0,0,0.00801833908275456,0.0121722916337548,-0.00065830763960447,-0.000666616913595754,0,0,0.00736003144315009,0.0115056747201591
0.95,0,0,0.00802718336716762,0.0121858815616627,9.97530388901057e-05,0.00191745318065729,0,0,0.00812693640605773,0.01410333474232
0.951,0,0,0.00803602831440748,0.0121994728981422,0.00189492314426583,0.000964051033189346,0,0,0.00993095145867331,0.0131635239313315
0.952,0,0,0.00804487392378535,0.0122130656423727,0.00225513480088282,-0.00483605475903286,0,0,0.0103000087246682,0.00737701088333989
0.953,0,0,0.00805372019461188,0.0122266597935335,0.00190943037010019,0.000227904553041887,0,0,0.00996315056471208,0.0124545643465753
0.954,0,0,0.00806256712619711,0.0122402553508025,-0.00211177796218011,-0.00470474815773505,0,0,0.005950789164017,0.00753550719306744
0.955,0,0,0.00807141471785048,0.0122538523133572,0.000808597294081941,0.00265349479648655,0,0,0.00888001201193243,0.0149073471098438
0.956,0,0,0.00808026296888087,0.0122674506803743,-0.00219269479394902,-0.000315371496359522,0,0,0.00588756817493185,0.0119520791840148
0.957,0,0,0.00808911187859656,0.0122810504510297,-0.000573711227213519,-0.000505056270187466,0,0,0.00751540065138304,0.0117759941808423
0.958,0,0,0.00809796144630523,0.0122946516244985,0.000493931203512152,0.00242601298275575,0,0,0.00859189264981738,0.0147206646072543
0.959,0,0,0.00810681167131399,0.0123082541999551,-0.000820297941731994,0.00219107460695474,0,0,0.00728651372958199,0.0144993288069099
0.96,0,0,0.00811566255292935,0.0123218581765731,-0.00276231106832181,0.000572092687362981,0,0,0.00535335148460754,0.0128939508639361
0.961,0,0,0.00812451409045725,0.0123354635535253,-0.000853043380712205,-0.000663832781067823,0,0,0.00727147070974504,0.0116716307724575
0.962,0,0,0.00813336628320303,0.0123490703299839,-0.00156253208545385,-0.00407560295144222,0,0,0.00657083419774918,0.00827346737854172
0.963,0,0,0.00814221913047145,0.0123626785051202,0.000391462585591638,-0.00118770175432034,0,0,0.00853368171606309,0.0111749767507999
0.964,0,0,0.00815107263156668,0.0123762880781048,0.000411827983059878,0.00265247158006576,0,0,0.00856290061462656,0.0150287596581706
0.965,0,0,0.00815992678579232,0.0123898990481075,-0.00210551582428716,-0.000972446809689893,0,0,0.00605441096150517,0.0114174522384176
0.966,0,0,0.00816878159245138,0.0124035114142974,0.00180706961391646,0.0014363820331996,0,0,0.00997585120636784,0.0138398934474969
0.967,0,0,0.00817763705084626,0.0124171251758427,0.000206710948737099,0.000784375991275216,0,0,0.00838434799958336,0.0132015011671179
0.968,0,0,0.00818649316027882,0.0124307403319111,0.00061550449605281,0.00229445598892512,0,0,0.00880199765633163,0.0147251963208362
0.969,0,0,0.00819534992005031,0.0124443568816693,0.0021246077101854,-0.00142924909540727,0,0,0.0103199576302357,0.011015107786262
0.97,0,0,0.0082042073294614,0.0124579748242833,-0.00078578762515206,0.00177947581263721,0,0,0.00741841970430934,0.0142374506369205
0.971,0,0,0.00821306538781219,0.0124715941589185,-0.00460150282819384,0.00131793475538353,0,0,0.00361156255961834,0.0137895289143021
0.972,0,0,0.00822192409440218,0.0124852148847394,0.000365883704507759,0.00352593978488583,0,0,0.00858780779890994,0.0160111546696253
0.973,0,0,0.0082307834485303,0.0124988370009098,-0.000416289624700085,0.0024582656916074,0,0,0.00781449382383021,0.0149571026925172
0.974,0,0,0.0082396434494949,0.0125124605065926,0.00091165121207665,-0.00532690477539721,0,0,0.00915129466157155,0.00718555573119539
0.975,0,0,0.00824850409659376,0.0125260854009502,0.000639673079385839,-0.00259404181951126,0,0,0.0088881771759796,0.0099320435814389
0.976,0,0,0.00825736538912405,0.012539711683144,-0.000625712177997779,0.000933755793484557,0,0,0.00763165321112627,0.0134734674766285
0.977,0,0,0.00826622732638238,0.0125533393523348,-0.000690422486695695,0.00217102280157899,0,0,0.00757580483968669,0.0147243621539137
0.978,0,0,0.00827508990766479,0.0125669684076825,-0.00140328946285638,-0.00115397958882558,0,0,0.00687180044480841,0.011412988818857
0.979,0,0,0.00828395313226673,0.0125805988483466,0.00225437290080514,-0.00347169314157289,0,0,0.0105383260330719,0.00910890570677369
0.98,0,0,0.00829281699948306,0.0125942306734854,-0.00190167952269471,0.00234720466532458,0,0,0.00639113747678835,0.0149414353388099
0.981,0,0,0.00830168150860808,0.0126078638822566,-0.00137243890849471,0.00336315555144021,0,0,0.00692924260011338,0.0159710194336968
0.982,0,0,0.00831054665893551,0.0126214984738174,-0.00136012665185256,0.000137307965072136,0,0,0.00695042000708295,0.0127588064388895
0.983,0,0,0.00831941244975849,0.0126351344473238,-0.00246230291188217,0.00216286651335391,0,0,0.00585710953787632,0.0147980009606777
0.984,0,0,0.00832827888036959,0.0126487718019314,0.000608917962977349,9.20776636953065e-05,0,0,0.00893719684334694,0.0127408494656267
0.985,0,0,0.00833714595006078,0.012662410536795,-0.000615146123690272,0.000162978759186459,0,0,0.00772199982637051,0.0128253892959815
0.986,0,0,0.00834601365812348,0.0126760506510685,-0.000259450480279228,0.00303041419534954,0,0,0.00808656317784425,0.015706464846418
0.987,0,0,0.00835488200384853,0.0126896921439051,-0.00215227325779167,0.00126423754906974,0,0,0.00620260874605686,0.0139539296929748
0.988,0,0,0.00836375098652619,0.0127033350144573,0.00018154831716283,0.00534775354219737,0,0,0.00854529930368902,0.0180510885566547
0.989,0,0,0.00837262060544615,0.0127169792618769,-0.00178848713393398,0.00206809997306207,0,0,0.00658413347151217,0.014785079234939
0.99,0,0,0.00838149085989751,0.0127306248853149,-0.00168910260180819,0.00150498357349553,0,0,0.00669238825808932,0.0142356084588104
0.991,0,0,0.00839036174916882,0.0127442718839214,0.00103992551796983,0.00119669500195611,0,0,0.00943028726713866,0.0139409668858775
0.992,0,0,0.00839923327254805,0.0127579202568459,0.00202473617896064,-0.00167592496828231,0,0,0.0104239694515087,0.0110819952885636
0.993,0,0.811698778560779,0.00840810542932259,0.0127715700032372,0.00141422794323465,-0.000953739656743113,0,0,0.00982233337255724,0.823516608907273
0.994,0,0,0.00841697821877926,0.0127852211222434,-0.000590324116564213,0.00121038951701054,0,0,0.00782665410221505,0.0139956106392539
0.995,0,0,0.00842585164020431,0.0127988736130115,-0.00184487147863002,-0.00301577244622826,0,0,0.00658098016157428,0.00978310116678321
0.996,0,0,0.00843472569288341,0.0128125274746881,-0.00111372542029036,0.00244507337095059,0,0,0.00732100027259305,0.0152576008456387
0.997,0,0,0.00844360037610168,0.0128261827064189,0.00170079699852363,-0.00117283559459488,0,0,0.0101443973746253,0.011653347111824
0.998,0,0,0.00845247568914365,0.012839839307349,-0.00061862676846685,0.00112039865587505,0,0,0.0078338489206768,0.013960237963224
0.999,0,0,0.00846135163129328,0.0128534972766226,0.000945387300609044,0.00109087062575009,0,0,0.00940673893190233,0.0139443679023726
1,0,0,0.00847022820183398,0.0128671566133831,4.21703971612972e-05,-0.000238086717543894,0,0,0.00851239859899528,0.0126290698958392
1.001,0,0,0.00847910540004857,0.0128808173167734,0.00166735618921499,0.00228871348928433,0,0,0.0101464615892636,0.0151695308060577
1.002,0,0,0.0084879832252193,0.0128944793859354,-0.00164092197930965,0.00094466126548169,0,0,0.00684706124590965,0.0138391406514171
1.003,0,0,0.00849686167662788,0.0129081428200104,0.0011882200281329,-0.00356192282504489,0,0,0.00968508170476078,0.0093462199949655
1.004,0,0,0.00850574075355541,0.0129218076181389,-0.000221197979961101,-0.000832385295062811,0,0,0.00828454277359431,0.0120894223230761
1.005,0,0,0.00851462045528246,0.0129354737794608,0.00152156545825508,-0.00523302192525381,0,0,0.0100361859135375,0.00770245185420695
1.006,0,0,0.00852350078108901,0.0129491413031149,-0.00381749009151493,-0.000809156743659693,0,0,0.00470601068957408,0.0121399845594552
1.007,0,-0.766532748245253,0.00853238173025448,0.0129628101882397,0.00304815769027312,-0.000324575039980671,0,0,0.0115805394205276,-0.753894513096994
1.008,0,0,0.00854126330205773,0.0129764804339726,0.000144751434451236,0.000330084094027634,0,0,0.00868601473650897,0.0133065645280002
1.009,0,0,0.00855014549577704,0.0129901520394505,-0.000102567371725694,0.000252539452611164,0,0,0.00844757812405135,0.0132426914920616
1.01,0,0,0.00855902831069013,0.0130038250038093,0.00100230751312022,-0.00313722218801881,0,0,0.00956133582381035,0.00986660281579048
1.011,0,0,0.00856791174607418,0.0130174993261845,0.00121105482988684,0.0025549029911661,0,0,0.00977896657596102,0.0155724023173506
1.012,0,0,0.00857679580120575,0.0130311750057105,0.00071720717996081,0.00464585852896051,0,0,0.00929400298116656,0.017677033534671
1.013,0,0,0.0085856804753609,0.0130448520415212,0.000349214739951462,-0.00237561900081834,0,0,0.00893489521531236,0.0106692330407029
1.014,0,0,0.00859456576781507,0.0130585304327497,-0.00102828878309124,0.0010307202856213,0,0,0.00756627698472383,0.014089250718371
1.015,0,0,0.00860345167784318,0.0130722101785283,-0.000878205849382915,-0.0044146555638508,0,0,0.00772524582846027,0.00865755461467753
1.016,0,0,0.00861233820471957,0.0130858912779887,-0.00220899675836262,0.00255861804770213,0,0,0.00640334144635695,0.0156445093256908
1.017,0,0,0.008621225347718,0.0130995737302616,-0.000857937279178932,-0.000885334731032952,0,0,0.00776328806853907,0.0122142389992286
1.018,0,0,0.0086301131061117,0.0131132575344772,0.00398269322942492,-0.00376760871078511,0,0,0.0126128063355366,0.0093456488236921
1.019,0,0,0.00863900147917331,0.0131269426897649,-0.00334019501992654,0.00378115669096252,0,0,0.00529880645924677,0.0169080993807274
1.02,0,0,0.00864789046617494,0.0131406291952533,0.00135903193933583,-0.000448176524662978,0,0,0.0100069224055108,0.0126924526705903
1.021,0,0,0.0086567800663881,0.0131543170500703,0.000300484497877123,0.00196182499597086,0,0,0.00895726456426523,0.0151161420460412
1.022,0,0,0.00866567027908378,0.0131680062533431,-0.00116397502530497,-0.000432543943051838,0,0,0.00750169525377882,0.0127354623102913
1.023,0,0,0.00867456110353239,0.0131816968041981,-0.00185571996551764,-0.000415567653959804,0,0,0.00681884113801475,0.0127661291502383
1.024,0,0,0.00868345253900377,0.0131953887017609,-0.000774681223543521,0.00321050134208648,0,0,0.00790877131546025,0.0164058900438474
1.025,0,0,0.00869234458476722,0.0132090819451566,0.00118640881652976,0.00179858067200521,0,0,0.00987875340129698,0.0150076626171618
1.026,0,0,0.00870123724009148,0.0132227765335093,-0.000372314336805793,0.00161695381348258,0,0,0.00832892290328569,0.0148397303469918
1.027,0,0,0.00871013050424473,0.0132364724659424,0.00113257677775478,-0.00427708365997949,0,0,0.0098427072819995,0.00895938880596294
1.028,0,0,0.00871902437649457,0.0132501697415788,-7.88696779532759e-05,-0.000445200862904993,0,0,0.00864015469854129,0.0128049688786738
1.029,0,0,0.00872791885610808,0.0132638683595404,-0.00141138977897195,0.000212368602165473,0,0,0.00731652907713613,0.0134762369617059
1.03,0,0,0.00873681394235176,0.0132775683189484,0.000548705365816122,0.00372933548647811,0,0,0.00928551930816788,0.0170069038054265
1.031,0,0,0.00874570963449155,0.0132912696189234,-0.00178894033154431,0.000344708825442686,0,0,0.00695676930294725,0.0136359784443661
1.032,0,0,0.00875460593179286,0.0133049722585852,0.00128895610820329,-0.000344795273925751,0,0,0.0100435620399961,0.0129601769846595
1.033,0,0,0.00876350283352052,0.0133186762370528,-0.00141767520712688,-0.000399012038702302,0,0,0.00734582762639364,0.0129196641983505
1.034,0,0,0.00877240033893881,0.0133323815534446,0.00300445818706578,0.00638539225255609,0,0,0.0117768585260046,0.0197177738060006
1.035,0,0,0.00878129844731147,0.013346088206878,-0.00245001664536681,0.00470073760973148,0,0,0.00633128180194466,0.0180468258166095
1.036,0,0,0.00879019715790166,0.01335979619647,-0.000173554970660602,-0.000812367695217092,0,0,0.00861664218724106,0.0125474285012529
1.037,0,0,0.00879909646997201,0.0133735055213366,-0.000438516640132143,-0.000193110872231194,0,0,0.00836057982983986,0.0131803946491054
1.038,0,0,0.00880799638278458,0.0133872161805933,-0.00168882647849448,-0.00376212577838101,0,0,0.0071191699042901,0.00962509040221225
1.039,0,0,0.0088168968956009,0.0134009281733546,4.03943461455069e-05,0.00158297977689399,0,0,0.0088572912417464,0.0149839079502486
1.04,0,0,0.00882579800768191,0.0134146414987345,-0.000549147688986952,-0.00333611314748274,0,0,0.00827665031869496,0.0100785283512518
1.041,0,0,0.00883469971828804,0.0134283561558462,0.0020837377560281,-0.00275024033992849,0,0,0.0109184374743161,0.0106781158159177
1.042,0,0,0.00884360202667914,0.013442072143802,-0.00160540411658421,-0.00433903597259466,0,0,0.00723819791009494,0.00910303617120739
1.043,0,0,0.00885250493211453,0.0134557894617138,0.00036105839338513,0.00376129903694668,0,0,0.00921356332549965,0.0172170884986605
1.044,0,0,0.00886140843385295,0.0134695081086925,-0.00183283496298501,0.00137617090479421,0,0,0.00702857347086794,0.0148456790134867
1.045,0,0,0.00887031253115262,0.0134832280838483,-0.000811998438288374,0.000702202428496356,0,0,0.00805831409286424,0.0141854305123446
1.046,0,0,0.00887921722327119,0.0134969493862907,0.000911902456591074,0.00259459462812045,0,0,0.00979111967986227,0.0160915440144111
1.047,0,0,0.00888812250946578,0.0135106720151285,0.00109491831911346,-0.00369774546375814,0,0,0.00998304082857925,0.00981292655137041
1.048,0,0,0.00889702838899295,0.0135243959694699,-0.00139388195665503,-0.00361634294941519,0,0,0.00750314643233792,0.00990805302005469
1.049,0,0,0.0089059348611087,0.013538121248422,0.00131353765012189,0.000703999466529428,0,0,0.0102194725112306,0.0142421207149515
1.05,0,0,0.0089148419250685,0.0135518478510916,9.89122618520062e-05,0.00286148242041447,0,0,0.00901375418692051,0.0164133302715061
1.051,0,0,0.00892374958012727,0.0135655757765844,-0.000273238636696417,-0.00522239652893355,0,0,0.00865051094343085,0.00834317924765085
1.052,0,0,0.00893265782553937,0.0135793050240056,-0.00123319566224432,0.000418327370572212,0,0,0.00769946216329506,0.0139976323945778
1.053,0,0,0.00894156666055864,0.0135930355924596,-0.000984997869846398,-0.00289865588844348,0,0,0.00795656879071224,0.0106943797040162
1.054,0,0,0.00895047608443835,0.0136067674810501,0.00240950356521603,-0.000248871646106816,0,0,0.0113599796496544,0.0133578958349433
1.055,0,0,0.00895938609643122,0.0136205006888801,0.000454604264626523,0.00372355616692583,0,0,0.00941399036105774,0.0173440568558059
1.056,0,0,0.00896829669578945,0.0136342352150516,0.00231847081521494,0.00453187580946878,0,0,0.0112867675110044,0.0181661110245204
1.057,0,0,0.00897720788176468,0.0136479710586664,0.000916598720747902,0.00328631706432799,0,0,0.00989380660251258,0.0169342881229944
1.058,0,0,0.008986119653608,0.013661708218825,0.000382525909287002,0.000495694419537945,0,0,0.00936864556289501,0.014157402638363
1.059,0,0,0.00899503201056997,0.0136754466946276,-0.000567058364841537,-5.72409788832801e-06,0,0,0.00842797364572843,0.0136697225967393
1.06,0,0,0.00900394495190061,0.0136891864851735,0.000727515255395487,0.00143773621007321,0,0,0.00973146020729609,0.0151269226952467
1.061,0,0,0.00901285847684936,0.0137029275895612,-0.00328758490576234,-0.00232883523255035,0,0,0.00572527357108702,0.0113740923570108
1.062,0,0,0.00902177258466517,0.0137166700068886,0.00106297752722705,-0.000848588857361991,0,0,0.0100847501118922,0.0128680811495266
1.063,0,0,0.00903068727459641,0.0137304137362529,0.00195221177378777,-0.00103544123399667,0,0,0.0109828990483842,0.0126949725022562
1.064,0,0,0.00903960254589093,0.0137441587767504,0.000468914049292531,-0.000404133429530157,0,0,0.00950851659518346,0.0133400253472203
1.065,0,0,0.00904851839779603,0.0137579051274769,-0.000324714255363448,0.00257296532215609,0,0,0.00872380414243258,0.016330870449633
1.066,0,0,0.00905743482955846,0.0137716527875273,-0.00121063457088255,0.00586873121551071,0,0,0.0078468002586759,0.019640384003038
1.067,0,0,0.00906635184042444,0.0137854017559958,-0.000190812966535784,0.00019809123342516,0,0,0.00887553887388866,0.013983492989421
1.068,0,0,0.00907526942963966,0.013799152031976,-0.00114016422626431,-0.00207075819530128,0,0,0.00793510520337535,0.0117283938366747
1.069,0,0,0.00908418759644926,0.0138129036145607,-0.00155906984974653,0.000389703697420307,0,0,0.00752511774670273,0.014202607311981
1.07,0,0,0.00909310634009782,0.0138266565028418,0.00118031771050192,0.0040132553343196,0,0,0.0102734240505997,0.0178399118371614
